Categoria,Precio,Nombre_Perfume,Marca,Nombre_Cliente,Apellido_Cliente,Edad,Fecha_Compra,Email,Total,Cesta
Unisex,264,Naxos,Xerjoff,Anita,Diaz,33,2024-02-02,rioeufemia@example.org,180,1
Unisex,286,Oud Minerale,Tom Ford,Natalia,Gomez,35,2024-01-04,anunciacion98@example.com,46,2
Unisex,118,More Than Words,Tom Ford,Alicia,Perez,25,2024-01-21,cabanillaschuy@example.com,200,4
Unisex,122,Accento,Creed,Lauri,Gutierrez,30,2024-01-12,qbayo@example.com,180,11
Unisex,135,Infusion Vanille - Prada,Tom Ford,Lucianita,Rodriguezi,25,2024-02-01,riusgraciano@example.net,133,1
Unisex,168,Accento,Tom Ford,Paulita,Rodriguezi,28,2024-02-17,alexbecerra@example.com,46,7
Unisex,471,Accento,Creed,Natalia,Dominguez,19,2024-01-24,ambrosio00@example.org,136,4
Unisex,63,Infusion Vanille - Prada,Tom Ford,Rosa,Marin,32,2024-02-27,molinsgaston@example.com,7,10
Unisex,306,Millesime Imperial,Tom Ford,Rosa,Santos,37,2024-02-09,teo67@example.org,269,7
Unisex,146,More Than Words,Xerjoff,Marta,Romero,33,2024-02-08,mariselaclavero@example.com,224,1
Unisex,368,Erba Pura,Creed,Julia,Perez,20,2024-02-05,fortunatalarrea@example.org,25,6
Unisex,347,Infusion Vanille - Prada,Tom Ford,Luisa,Suarez,18,2024-01-14,xcastells@example.com,30,2
Unisex,449,Infusion Vanille - Prada,Tom Ford,Carmen Maria,Calvo,23,2024-01-29,molinseliseo@example.com,4,8
Unisex,485,Accento,Xerjoff,Carmen Maria,Calvo,30,2024-01-28,jafetjaume@example.com,150,5
Unisex,51,Oud Minerale,Tom Ford,Sandra,Fernandez,23,2024-02-12,ulinares@example.com,163,4
Unisex,487,More Than Words,Xerjoff,Rosa,Santos,31,2024-01-30,fmoraleda@example.org,137,11
Unisex,310,Infusion Vanille - Prada,Creed,Anita,Guerrero,29,2024-01-25,candidobusquets@example.net,111,5
Unisex,168,Accento,Prada,Lauri,Guzman,37,2024-02-09,concepcion99@example.com,212,6
Unisex,94,Millesime Imperial,Xerjoff,Luisa,Fernandez,32,2024-01-16,bolanosdavid@example.com,288,7
Unisex,334,Erba Pura,Tom Ford,Carmen Maria,Gimenez,29,2024-02-13,zechevarria@example.org,96,3
Unisex,395,Millesime Imperial,Prada,Marta,Diaz,40,2024-02-21,whuerta@example.org,299,11
Unisex,165,Infusion Vanille - Prada,Xerjoff,Natalia,Alvarez,38,2024-02-14,adora03@example.org,122,8
Unisex,304,Oud Minerale,Tom Ford,Luisa,Nunez,29,2024-02-12,norbertoalmeida@example.net,40,7
Unisex,228,Infusion Vanille - Prada,Prada,Marta,Castillo,28,2024-02-26,nledesma@example.com,221,11
Unisex,484,Millesime Imperial,Xerjoff,Montse,Gomez,36,2024-01-08,wilfredo23@example.net,179,7
Unisex,122,Millesime Imperial,Tom Ford,Sandra,Santos,34,2024-01-03,joaquina34@example.com,45,11
Unisex,183,Millesime Imperial,Xerjoff,Rosa,Medina,33,2024-02-04,parejososimo@example.com,152,1
Unisex,134,Oud Minerale,Creed,Beatriz,Nunez,25,2024-01-25,cazorlajulieta@example.com,111,2
Unisex,476,Naxos,Xerjoff,Clara,Suarez,30,2024-02-12,ecanet@example.net,6,10
Unisex,322,More Than Words,Xerjoff,Natalia,Nunez,34,2024-02-26,pbravo@example.com,225,2
Unisex,134,Millesime Imperial,Prada,Montse,Diaz,18,2024-01-31,maciasadelaida@example.net,74,11
Unisex,208,Naxos,Creed,Isabel,Gimenez,27,2024-02-16,nicolasaalonso@example.net,292,1
Unisex,262,Naxos,Xerjoff,Elena,Dominguez,21,2024-01-08,quintanillaflavia@example.net,147,8
Unisex,527,Oud Minerale,Xerjoff,Luisa,Rodriguezi,26,2024-01-24,crescencia16@example.com,101,8
Unisex,62,Accento,Prada,Juana,Perez,32,2024-01-12,ybru@example.org,105,7
Unisex,210,More Than Words,Creed,Amor,Alvarez,19,2024-01-18,xreyes@example.org,165,10
Unisex,287,Oud Minerale,Prada,Lucianita,Fernandez,18,2024-01-23,hmata@example.net,24,10
Unisex,439,Naxos,Prada,Anita,Gutierrez,31,2024-01-28,catalinaarmengol@example.org,72,3
Unisex,85,Erba Pura,Tom Ford,Paulita,Dominguez,39,2024-01-20,pastor96@example.net,298,10
Unisex,418,Erba Pura,Tom Ford,Julia,Nunez,21,2024-01-16,wtoro@example.com,25,5
Unisex,299,Millesime Imperial,Tom Ford,Juana,Gutierrez,26,2024-01-04,armandocastillo@example.net,107,10
Unisex,297,Erba Pura,Tom Ford,Carmen Maria,Diaz,28,2024-01-17,domingoibanez@example.net,179,11
Unisex,251,Accento,Creed,Julia,Gutierrez,31,2024-02-23,cesparza@example.net,196,9
Unisex,440,Naxos,Xerjoff,Beatriz,Diaz,40,2024-02-06,ipalomares@example.org,85,11
Unisex,490,Infusion Vanille - Prada,Creed,Julia,Castillo,33,2024-01-07,blazquezfabio@example.net,137,3
Unisex,306,Naxos,Tom Ford,Sandra,Dominguez,24,2024-01-11,revillaruperta@example.com,50,4
Unisex,469,Erba Pura,Xerjoff,Isabel,Gomez,31,2024-02-17,mansosaturnina@example.net,252,7
Unisex,370,Accento,Xerjoff,Paulita,Marin,23,2024-01-13,ismaelestrada@example.net,209,11
Unisex,401,Accento,Xerjoff,Elena,Torres,33,2024-02-26,ybenitez@example.net,124,11
Unisex,349,Oud Minerale,Creed,Marta,Diaz,39,2024-02-02,mayte77@example.org,243,1
Unisex,309,More Than Words,Creed,Juana,Nunez,25,2024-02-24,moisescastells@example.net,143,9
Unisex,240,Naxos,Creed,Juana,Calvo,39,2024-02-12,barrerasabas@example.net,50,9
Unisex,72,Infusion Vanille - Prada,Prada,Saruka,Suarez,18,2024-02-04,amariliscastaneda@example.net,142,5
Unisex,220,Oud Minerale,Xerjoff,Montse,Romero,29,2024-01-27,kgaliano@example.com,272,4
Unisex,333,Erba Pura,Prada,Beatriz,Suarez,33,2024-02-23,wnunez@example.net,31,10
Unisex,81,Oud Minerale,Prada,Marta,Rodriguezi,30,2024-01-15,maria-cristina72@example.net,54,5
Unisex,319,Oud Minerale,Tom Ford,Saruka,Dominguez,24,2024-01-26,jose-francisco02@example.org,291,7
Unisex,117,Accento,Xerjoff,Lucianita,Gimenez,33,2024-01-03,nietoguillermo@example.com,289,4
Unisex,145,More Than Words,Prada,Rosa,Alvarez,27,2024-02-18,panfilo66@example.com,35,5
Unisex,376,Millesime Imperial,Prada,Julia,Marin,23,2024-02-14,manuela82@example.org,253,1
Unisex,228,Oud Minerale,Prada,Montse,Castillo,32,2024-01-15,ignacio40@example.net,179,10
Unisex,406,Millesime Imperial,Prada,Clara,Luna,32,2024-02-08,diazbenigna@example.com,264,3
Unisex,218,Infusion Vanille - Prada,Prada,Luisa,Alvarez,33,2024-02-12,fribes@example.com,50,1
Unisex,194,More Than Words,Tom Ford,Montse,Calvo,26,2024-01-29,gracia92@example.com,238,1
Unisex,502,Oud Minerale,Xerjoff,Julia,Suarez,23,2024-02-14,novoaeusebio@example.org,180,6
Unisex,79,Naxos,Creed,Juana,Gimenez,23,2024-02-23,manjonpurificacion@example.net,291,6
Unisex,462,Millesime Imperial,Creed,Natalia,Diaz,30,2024-01-13,malobrigida@example.com,256,8
Unisex,126,More Than Words,Tom Ford,Will,Clooney,26,2024-01-14,josue34@example.org,42,10
Unisex,287,Oud Minerale,Prada,Ben,Diesel,26,2024-01-24,sanmartinsaturnino@example.net,76,10
Unisex,467,Infusion Vanille - Prada,Tom Ford,Vin,Bale,23,2024-02-15,valverdeaaron@example.net,51,2
Unisex,133,Erba Pura,Xerjoff,Heath,Jackman,28,2024-01-30,maximiliano31@example.com,75,11
Unisex,321,Infusion Vanille - Prada,Tom Ford,Matt,Bale,19,2024-01-13,adrianescriva@example.net,3,7
Unisex,133,Erba Pura,Creed,Leonardo,Cruise,19,2024-02-26,wcordoba@example.com,50,3
Unisex,419,Infusion Vanille - Prada,Xerjoff,Tom,Jackman,33,2024-02-27,celiaacosta@example.net,69,3
Unisex,188,More Than Words,Tom Ford,Heath,Smith,21,2024-02-10,lara21@example.com,68,14
Unisex,266,Infusion Vanille - Prada,Xerjoff,Will,Diesel,19,2024-01-12,fporras@example.com,50,3
Unisex,260,Oud Minerale,Xerjoff,George,Washington,22,2024-01-07,coboadelina@example.net,80,11
Unisex,85,Millesime Imperial,Creed,Jake,Bale,29,2024-01-15,cerdaanacleto@example.net,25,6
Unisex,344,Millesime Imperial,Xerjoff,Russell,Gyllenhaal,34,2024-02-21,juan-bautista51@example.com,71,7
Unisex,54,Accento,Prada,Tom,Stiller,29,2024-01-30,ninojose-angel@example.org,47,3
Unisex,363,Accento,Xerjoff,Matt,Ledger,25,2024-02-21,jose-mari24@example.net,54,14
Unisex,215,Millesime Imperial,Tom Ford,Johnny,Depp,18,2024-01-26,bernadjose-luis@example.com,54,9
Unisex,57,Millesime Imperial,Tom Ford,Robert,Jackman,24,2024-01-04,candida52@example.com,26,12
Unisex,201,Millesime Imperial,Creed,Jake,Clooney,31,2024-01-31,mazaeligio@example.org,69,9
Unisex,466,Oud Minerale,Tom Ford,Jake,Downey,18,2024-02-04,bpacheco@example.com,11,14
Unisex,66,Erba Pura,Xerjoff,Matt,Jackman,27,2024-01-30,dominguezeleuterio@example.net,53,7
Unisex,191,More Than Words,Creed,Russell,Depp,29,2024-01-03,tamaritcarmelo@example.com,53,13
Unisex,338,Millesime Imperial,Tom Ford,Tom,Ledger,27,2024-02-04,florenciobarcelo@example.com,4,14
Unisex,327,Naxos,Creed,Robert,Pitt,20,2024-01-14,vicensgeorgina@example.net,35,10
Unisex,97,Naxos,Tom Ford,Tom,Jackman,33,2024-01-03,piedad93@example.com,80,7
Unisex,231,Infusion Vanille - Prada,Creed,Robert,Carrey,27,2024-02-04,coellonatanael@example.org,55,3
Unisex,358,Oud Minerale,Xerjoff,Vin,Gyllenhaal,28,2024-01-24,tosorio@example.org,74,2
Unisex,231,Infusion Vanille - Prada,Xerjoff,Will,Washington,29,2024-01-05,eulalia02@example.org,23,9
Unisex,86,More Than Words,Prada,Denzel,Clooney,24,2024-02-12,rosauraseco@example.net,48,5
Unisex,58,Erba Pura,Creed,Tom,Diesel,33,2024-02-13,isabelcazorla@example.com,75,4
Unisex,385,Infusion Vanille - Prada,Prada,Jake,Hanks,21,2024-01-06,leyreberenguer@example.com,46,14
Unisex,329,Oud Minerale,Creed,Johnny,Damon,31,2024-02-25,eugeniapi@example.net,18,14
Unisex,275,Millesime Imperial,Xerjoff,Tom,Clooney,32,2024-01-25,kherrera@example.net,59,12
Unisex,239,Infusion Vanille - Prada,Tom Ford,Tom,Reeves,20,2024-01-06,marc48@example.com,14,12
Unisex,347,More Than Words,Creed,Jake,Diesel,19,2024-02-27,soraya39@example.net,34,5
Unisex,334,More Than Words,Xerjoff,Robert,Diesel,33,2024-02-25,bmoraleda@example.com,33,1
Unisex,73,Infusion Vanille - Prada,Xerjoff,Brad,Downey,22,2024-02-27,cmesa@example.com,1,12
Unisex,96,More Than Words,Prada,Heath,Clooney,34,2024-01-27,pererasilvia@example.net,76,8
Unisex,167,More Than Words,Xerjoff,Robert,Jackman,34,2024-01-20,ibarraleonor@example.org,46,6
Unisex,274,Accento,Prada,George,Bale,18,2024-01-15,pacablanca@example.org,8,14
Unisex,387,Millesime Imperial,Prada,Brad,Ledger,27,2024-01-05,zalmansa@example.net,50,6
Unisex,205,Naxos,Tom Ford,Daniel,Crowe,28,2024-02-02,eribes@example.com,39,9
Unisex,352,Erba Pura,Prada,Russell,Bale,20,2024-02-22,camat@example.net,41,7
Unisex,290,Oud Minerale,Tom Ford,George,Smith,20,2024-02-15,fabio35@example.net,61,4
Unisex,320,Millesime Imperial,Xerjoff,Tom,Jackman,33,2024-02-16,lupita48@example.net,50,8
Unisex,120,Millesime Imperial,Creed,Will,Reeves,25,2024-01-23,guadalupegalvez@example.org,27,14
Unisex,285,Infusion Vanille - Prada,Creed,Matt,Downey,27,2024-01-23,jsebastian@example.net,42,6
Unisex,266,Oud Minerale,Tom Ford,Hugh,Diesel,28,2024-02-03,natalia23@example.org,0,3
Unisex,433,Erba Pura,Xerjoff,Matt,Ledger,27,2024-02-16,tellezgertrudis@example.net,19,14
Unisex,261,Erba Pura,Prada,Will,Pitt,31,2024-02-08,zorrillaariel@example.org,13,1
Unisex,331,Accento,Creed,Denzel,Hanks,28,2024-01-25,moratacarlota@example.com,14,14
Unisex,456,More Than Words,Tom Ford,Hugh,Washington,29,2024-02-05,teodora69@example.org,68,5
Unisex,169,Erba Pura,Tom Ford,Jim,Gyllenhaal,26,2024-01-15,rosario55@example.net,43,9
Unisex,355,Oud Minerale,Prada,George,Hanks,29,2024-02-05,zalmansa@example.org,8,1
Unisex,283,Millesime Imperial,Tom Ford,Russell,Cruise,35,2024-01-14,espanaregina@example.org,76,1
Unisex,84,Oud Minerale,Tom Ford,Matt,Gyllenhaal,23,2024-02-18,felicianariba@example.org,79,5
Unisex,132,More Than Words,Xerjoff,Keanu,Craig,21,2024-01-09,galvezbernarda@example.org,71,5
Unisex,274,Millesime Imperial,Prada,Jake,Downey,30,2024-01-27,ofeliavalentin@example.org,53,1
Unisex,397,Millesime Imperial,Prada,Hugh,Bale,24,2024-01-01,ubilbao@example.com,21,10
Unisex,132,Erba Pura,Tom Ford,Russell,Bale,19,2024-01-26,carmelitagual@example.org,54,14
Unisex,418,Oud Minerale,Prada,Jim,Crowe,32,2024-01-13,paulino50@example.org,38,1
Unisex,398,Accento,Xerjoff,Vin,Stiller,22,2024-01-09,teofilodomenech@example.org,26,9
Unisex,397,Infusion Vanille - Prada,Creed,George,Damon,33,2024-02-09,franciscoballesteros@example.org,44,14
Unisex,154,Infusion Vanille - Prada,Creed,Heath,Crowe,32,2024-02-03,djauregui@example.net,0,2
Unisex,223,Infusion Vanille - Prada,Tom Ford,Keanu,Reeves,21,2024-02-09,lupe35@example.org,10,8
Unisex,207,Millesime Imperial,Prada,Leonardo,Crowe,30,2024-02-21,hjimenez@example.net,41,9
Unisex,342,Naxos,Creed,Keanu,Clooney,18,2024-02-11,cortesxiomara@example.com,15,5
Unisex,84,Naxos,Prada,Brad,Clooney,25,2024-01-18,mosqueraeustaquio@example.net,59,9
Unisex,375,Erba Pura,Tom Ford,Denzel,Hanks,24,2024-02-20,hmiro@example.net,61,14
Unisex,204,Oud Minerale,Xerjoff,Daniel,Ledger,28,2024-01-10,maria-carmenmartorell@example.com,24,3
Unisex,323,More Than Words,Xerjoff,Matt,Pitt,33,2024-02-09,aortiz@example.org,16,14
Unisex,308,Oud Minerale,Creed,Ben,Cruise,24,2024-02-06,beltranroman@example.net,30,7
Unisex,159,Oud Minerale,Prada,Christian,Smith,35,2024-01-30,salud12@example.org,2,4
Unisex,140,Infusion Vanille - Prada,Creed,Johnny,Gyllenhaal,34,2024-02-25,aguilarjuan-carlos@example.com,18,9
Unisex,458,Millesime Imperial,Creed,Denzel,Diesel,30,2024-01-16,ibru@example.org,74,8
Unisex,321,Infusion Vanille - Prada,Creed,Johnny,Clooney,35,2024-01-02,zmorillo@example.net,51,11
Unisex,379,Naxos,Creed,Johnny,Bale,22,2024-01-02,abellanliliana@example.org,72,2
Unisex,318,Millesime Imperial,Tom Ford,Tom,Clooney,33,2024-02-12,tiradopascual@example.org,8,10
Unisex,406,Naxos,Prada,Denzel,Downey,21,2024-02-20,mborrego@example.org,0,5
Unisex,357,Millesime Imperial,Creed,Tom,Carrey,29,2024-02-03,gervasioquintanilla@example.org,25,9
Unisex,392,Accento,Creed,Will,Jackman,32,2024-01-13,ainoa16@example.org,0,11
Unisex,361,Millesime Imperial,Prada,Christian,Ledger,28,2024-01-12,carlitocabezas@example.org,69,11
Unisex,326,More Than Words,Tom Ford,Daniel,Reeves,31,2024-01-26,tonopintor@example.net,56,8
Unisex,433,More Than Words,Creed,Leonardo,Stiller,28,2024-01-22,reinaldocabanas@example.org,59,8
Unisex,238,Infusion Vanille - Prada,Prada,Ben,Pitt,27,2024-01-31,guardiajuan-luis@example.net,76,8
Unisex,158,Millesime Imperial,Tom Ford,Christian,Hanks,23,2024-02-07,corona83@example.net,37,14
Unisex,141,Infusion Vanille - Prada,Prada,Matt,Bale,35,2024-02-12,ester87@example.net,70,4
Unisex,328,Naxos,Creed,Denzel,Stiller,19,2024-01-14,artemio16@example.com,12,3
Unisex,104,Infusion Vanille - Prada,Prada,Tom,Hanks,20,2024-02-06,rodrigorafa@example.net,21,7
Unisex,392,Infusion Vanille - Prada,Xerjoff,Vin,Gyllenhaal,26,2024-02-14,yvalverde@example.net,69,5
Unisex,72,Erba Pura,Prada,Tom,Diesel,18,2024-01-06,maricela34@example.com,25,10
Unisex,150,Accento,Xerjoff,Russell,Jackman,24,2024-02-19,hipolito26@example.net,28,8
Unisex,89,Oud Minerale,Xerjoff,Leonardo,Reeves,30,2024-01-31,amaliaugarte@example.org,40,14
Unisex,334,More Than Words,Tom Ford,Leonardo,Damon,25,2024-01-26,qparedes@example.com,70,2
Unisex,344,More Than Words,Creed,Tom,Reeves,30,2024-02-01,bertranpiedad@example.org,11,2
Unisex,72,Millesime Imperial,Creed,Daniel,Damon,18,2024-01-31,inigo66@example.org,59,3
Unisex,230,Oud Minerale,Creed,Brad,Hanks,35,2024-02-14,gertrudisalmansa@example.com,0,3
Unisex,451,Millesime Imperial,Tom Ford,Tom,Cruise,23,2024-01-02,jose-manuel82@example.com,48,6
Unisex,333,Millesime Imperial,Creed,Heath,Smith,23,2024-02-14,qcruz@example.org,79,4
Unisex,388,Infusion Vanille - Prada,Tom Ford,Vin,Crowe,20,2024-01-18,haydeedieguez@example.com,28,7
Unisex,95,Oud Minerale,Tom Ford,Denzel,Pitt,20,2024-02-21,ubalaguer@example.com,74,5
Unisex,292,Erba Pura,Xerjoff,Vin,Damon,31,2024-01-21,fescriva@example.com,2,2
Mujer,182,Good Girl Supreme,Prada,Marta,Iglesias,42,2024-02-08,tenoriovenceslas@example.net,358,3
Mujer,746,Idole Aura,Prada,Alicia,Vázquez,47,2024-02-05,ygiralt@example.com,108,17
Mujer,262,Good Girl Blush,Zadig & Voltaire,Esther,Gonzalez del Olmo,51,2024-01-08,mhernandez@example.org,252,11
Mujer,740,Paradoxe Intense,Bad Boy Elixir,Lorena,Castillo,70,2024-01-05,aceroaitor@example.com,801,10
Mujer,361,Fleur D Oranger,Jean Paul Gaultier,Ana,Morales,30,2024-02-09,pacifica88@example.net,618,7
Mujer,402,Black Opium over red,Jimmy Choo,Lucia,Luna,62,2024-02-24,luztomas@example.net,502,5
Mujer,546,This is really her,Jimmy ChooCarolina Herrera,Rocio,Ramos,25,2024-01-26,alondraalarcon@example.com,553,22
Mujer,494,Idole Aura,Marc Jacobs,Diana,Nunez,34,2024-02-24,germanarregui@example.org,671,9
Mujer,56,Code Absolu woman,Marc Jacobs,Gloria,Lozano,54,2024-01-13,asdrubalcasanovas@example.com,648,21
Mujer,274,Scandal Le Parfum,Georgio Armani,Verónica,Gutierrez,63,2024-02-23,pabloduilio@example.net,530,1
Mujer,540,My Way Nectar,Dior,Raquel,Ortega,34,2024-01-13,jreyes@example.com,256,4
Mujer,254,Olympea Solar,Georgio Armani,Julia,Marin,36,2024-01-17,dominguezpaco@example.net,577,17
Mujer,191,Infusion de Figue,Adolfo Dominguez,Pilar,Suarez,49,2024-01-26,tecla05@example.com,217,5
Mujer,452,Miss Dior,Chloe,Rosa,Castillo,37,2024-02-24,tatiana31@example.net,690,5
Mujer,283,My Way Intense, Lancome,Carmen,Fernandez,31,2024-01-20,albino71@example.net,461,1
Mujer,145,This is Her ,Chloe,Leticia,Suarez,38,2024-01-09,chelotorres@example.com,825,13
Mujer,399,Good Girl,Cacharel,Teresa,Navarro,42,2024-01-11,rsainz@example.net,890,14
Mujer,81,Pure Musc,Jimmy Choo,Nerea,Dominguez,67,2024-02-23,jose-luis17@example.com,616,4
Mujer,120,Very Good Girl EDP,Jimmy ChooCarolina Herrera,Esther,Suarez,20,2024-01-12,yagolosada@example.net,662,24
Mujer,530,Chloe absolute, Lancome,Carmen,Marin,64,2024-01-11,aitorcabezas@example.com,178,4
Mujer,514,My Way Nectar,Georgio Armani,Isabel,Lozano,54,2024-02-18,vivesperlita@example.net,758,17
Mujer,509,My Way Nectar, Lancome,Nerea,Guzman,50,2024-02-04,mirofabio@example.net,387,4
Mujer,292,Idole nectar, Lancome,Esther,Gomez,28,2024-01-06,angelapatino@example.com,657,20
Mujer,600,Poison EDP,Georgio Armani,Carmen,Torres,65,2024-01-20,consuelaprado@example.com,748,21
Mujer,741,Q,Cacharel,Sandra,Montero,26,2024-02-11,pelaeztatiana@example.org,468,23
Mujer,346,Very Good Girl EDP,Dior,Silvia,Molina,61,2024-01-18,carlitoaller@example.org,426,1
Mujer,236,My Way Intense,Zadig & Voltaire,Teresa,Suarez,22,2024-01-27,bcanet@example.com,163,20
Mujer,564,Daisy Love,Thierry Mugler,Maria,Dominguez,34,2024-02-27,annareig@example.org,81,19
Mujer,707,Infusion de Figue,Zadig & Voltaire,Alicia,Calvo,54,2024-01-06,zcabanillas@example.net,186,16
Mujer,278,Very Good Girl EDP,Prada,Rosa,Calvo,61,2024-01-08,zpla@example.com,808,2
Mujer,104,Fleur D Oranger,Jimmy Choo,Raquel,Torres,23,2024-02-11,reynaatienza@example.net,886,16
Mujer,343,This is really her,Jimmy ChooCarolina Herrera,Silvia,Cortes,60,2024-02-27,ruanoalvaro@example.com,857,6
Mujer,687,Olympea Solar,Marc Jacobs,Sara,Ramírez,49,2024-02-03,solisjose-luis@example.com,343,22
Mujer,501,Idole nectar,Marc Jacobs,Diana,Diaz,20,2024-01-30,relorza@example.com,294,2
Mujer,534,Good Girl Blush,Jean Paul Gaultier,Esther,Navarro,22,2024-01-29,eligio06@example.net,856,8
Mujer,320,Alien her,Chloe,Lucia,Herrera,28,2024-02-10,franciscoayllon@example.org,406,16
Mujer,232,212 heroes her,Thierry Mugler,Silvia,Rubio,65,2024-01-18,cbuendia@example.net,365,11
Mujer,660,The Scent Her,Chloe,Isabel,Gimenez,31,2024-01-17,maite52@example.net,247,19
Mujer,377,Musc Noir for her,Jean Paul Gaultier,Verónica,Ramírez,47,2024-01-23,hmartorell@example.com,523,25
Mujer,364,Femme intense,Bad Boy Elixir,Leticia,Montero,35,2024-01-13,sebastianleire@example.org,227,18
Mujer,405,Femme Intense,Zadig & Voltaire,Elena,Perez,60,2024-02-06,marianazabaleta@example.org,867,12
Mujer,380,Rose Passion,Georgio Armani,Sandra,Luna,56,2024-01-28,aalamo@example.net,233,12
Mujer,389,Good Girl Blush,Adolfo Dominguez,Esther,Martinez,42,2024-02-12,ccapdevila@example.org,447,14
Mujer,394,Lady Million,Marc Jacobs,Paula,Perez,31,2024-01-08,casesmaximiano@example.org,778,6
Mujer,524,La Petite Noire Rose,Zadig & Voltaire,Monica,Navarro,61,2024-01-17,nildaalcala@example.org,108,20
Mujer,278,Lady Million,Georgio Armani,Nerea,Rodriguezi,34,2024-02-09,abellapaca@example.org,111,19
Mujer,566,This is really her,Adolfo Dominguez,Patricia,Ramos,34,2024-01-09,ricardaballester@example.net,624,6
Mujer,108,Black Opium extreme,Thierry Mugler,Teresa,Nunez,23,2024-01-20,zhoz@example.net,181,18
Mujer,384,Code Absolu woman,Cacharel,Nerea,Guerrero,63,2024-01-08,barraleusebio@example.net,669,6
Mujer,129,Black Opium green,Prada,Vanessa,Morales,50,2024-02-17,canizaresvanesa@example.org,769,23
Mujer,403,Good Girl Supreme,Marc Jacobs,Vanessa,Romero,40,2024-01-24,mvicente@example.com,383,18
Mujer,197,Yes I Am,Bad Boy Elixir,Marta,Guzman,62,2024-02-01,arcoscoral@example.com,697,20
Mujer,231,Code Absolu woman,Prada,Elena,Garcia,48,2024-01-28,teresacaballero@example.org,127,25
Mujer,464,Mon G Bloom,Georgio Armani,Natalia,Ortega,63,2024-02-01,maura30@example.org,862,12
Mujer,52,Femme Intense,Zadig & Voltaire,Carolina,Gutierrez,60,2024-01-15,vguerra@example.net,291,13
Mujer,133,Dior Addict,Dior,Ines,Ortega,36,2024-02-06,santos45@example.org,412,12
Mujer,425,This is Her ,Marc Jacobs,Miriam,Diaz,70,2024-02-12,eutimiohierro@example.net,258,3
Mujer,267,The only one her,Jimmy Choo,Diana,Gimenez,19,2024-02-08,guillermofarre@example.org,635,11
Mujer,246,Infusion de Figue,Georgio Armani,Natalia,Molina,28,2024-02-15,tbermudez@example.com,299,4
Mujer,529,Musc Noir for her,Chloe,Vanessa,Rubio,55,2024-02-03,victor-manuel71@example.net,592,7
Mujer,484,Good Girl,Jimmy ChooCarolina Herrera,Luisa,Guerrero,67,2024-02-09,guillermolara@example.net,505,6
Mujer,233,Black Opium extreme,Chloe,Verónica,Santos,28,2024-01-16,bautistabustamante@example.com,175,6
Mujer,418,Devotion,Dior,Esther,Fernandez,31,2024-02-01,fusterhortensia@example.org,594,20
Mujer,202,Chloe absolute,Jimmy ChooCarolina Herrera,Sandra,Marin,23,2024-01-19,adelardo03@example.net,812,16
Mujer,716,Lady Million,Prada,Lucia,Perez,52,2024-01-11,aiglesias@example.com,854,13
Mujer,579,Poison EDT,Bad Boy Elixir,Raquel,Dominguez,22,2024-01-03,asuncionlluch@example.net,105,13
Mujer,375,Imperatrice 3,Prada,Rocio,Cortes,46,2024-02-13,cloe90@example.com,31,4
Mujer,436,Pure Musc,Cacharel,Diana,Ramírez,40,2024-01-04,rconesa@example.org,592,19
Mujer,187,Idole nectar,Jean Paul Gaultier,Isabel,Ramírez,59,2024-01-19,bcoca@example.net,214,25
Mujer,173,Libre Le Parfum,Georgio Armani,Sara,Suarez,39,2024-01-12,lucas20@example.org,700,11
Mujer,714,Chloe absolute,Marc Jacobs,Isabel,Romero,30,2024-02-11,lasavictor@example.com,856,13
Mujer,659,Si Passione,Zadig & Voltaire,Miriam,Luna,68,2024-02-02,albinopina@example.net,332,7
Mujer,654,La Vie Est Belle Intense,Dior,Rosa,Martinez,18,2024-01-05,gutierrezfeliciana@example.net,371,24
Mujer,630,The only one,Jimmy ChooCarolina Herrera,Luisa,Marin,70,2024-01-14,iniestapaulino@example.com,575,1
Mujer,86,Rose Passion,Chloe,Natalia,Marin,24,2024-01-06,plafausto@example.com,245,18
Mujer,234,Very Good Girl Glam,Bad Boy Elixir,Miriam,Gutierrez,19,2024-01-22,botellabonifacio@example.net,352,20
Mujer,122,Imperatrice 3,Jimmy ChooCarolina Herrera,Raquel,Molina,62,2024-02-20,garayolimpia@example.org,820,25
Mujer,580,Black Opium extreme,Zadig & Voltaire,Teresa,Ortega,58,2024-01-20,oliveheriberto@example.com,605,6
Mujer,110,Good Girl Blush,Bad Boy Elixir,Patricia,Guzman,70,2024-01-30,vilanovamaura@example.com,341,12
Mujer,458,Black Opium green,Adolfo Dominguez,Esther,Molina,38,2024-02-13,herreraedelmira@example.net,851,17
Mujer,542,Very Good Girl EDP,Zadig & Voltaire,Verónica,Ortega,57,2024-02-19,pcarmona@example.org,661,15
Mujer,188,Femme Parfum,Chloe,Pilar,Suarez,63,2024-01-06,agustipatricio@example.com,785,23
Mujer,95,Black Opium over red,Chloe,Vanessa,Nunez,63,2024-01-24,victor-manuel43@example.org,282,12
Mujer,480,212 heroes her,Jimmy Choo,Ana,Rubio,69,2024-01-30,edelmiromontalban@example.org,394,11
Mujer,158,La Belle Garden , Lancome,Lucia,Gimenez,47,2024-01-19,fernanda70@example.org,770,11
Mujer,251,Poison EDT,Georgio Armani,Silvia,Iglesias,49,2024-02-13,vivianaolmo@example.com,474,25
Mujer,680,La Belle Parfum,Marc Jacobs,Esther,Calvo,19,2024-01-30,buenocristian@example.net,243,21
